Student ID,student_name,gender,grade,school_name,reading_score,math_score
36937,Alex Carey,M,11th,Ford High School,99,78
25932,Alex Carpenter,M,11th,Wright High School,74,77
27565,Alex Christensen,M,9th,Rodriguez High School,78,70
18697,Alex Conner,M,9th,Bailey High School,87,94
29593,Alex Cooper,M,9th,Rodriguez High School,74,60
6327,Alex Curtis,M,10th,Shelton High School,81,91
6080,Alex Dickson,M,9th,Shelton High School,81,72
10892,Alex Donovan,M,11th,Hernandez High School,99,97
1812,Alex Duffy,M,9th,Huang High School,69,65
10810,Alex Fischer,M,10th,Hernandez High School,96,56
21724,Alex Flowers,M,12th,Bailey High School,92,68
26941,Alex Flowers,M,12th,Rodriguez High School,99,65
26323,Alex Fowler,M,11th,Rodriguez High School,66,66
13343,Alex Gill,M,11th,Griffin High School,89,84
14047,Alex Green,M,9th,Wilson High School,78,77
1043,Alex Haas,M,9th,Huang High School,97,96
31761,Alex Hernandez,M,10th,Johnson High School,94,62
14481,Alex Hopkins,M,12th,Wilson High School,95,82
2202,Alex Huynh,M,11th,Huang High School,80,69
5169,Alex Jackson,M,11th,Figueroa High School,90,67
2808,Alex Johnson,M,12th,Huang High School,78,65
36516,Alex Lewis,M,9th,Ford High School,76,68
8909,Alex Mayer,M,10th,Hernandez High School,93,83
23694,Alex Mcgee,M,10th,Pena High School,76,93
34175,Alex Meza,M,11th,Johnson High School,76,98
24283,Alex Morrison,M,10th,Wright High School,82,75
3400,Alex Nguyen,M,9th,Figueroa High School,67,69
29668,Alex Osborne,M,9th,Rodriguez High School,90,98
24980,Alex Ramirez,M,10th,Wright High School,87,90
34219,Alex Silva,M,12th,Johnson High School,74,78
31610,Alex Smith,M,11th,Johnson High School,72,80
25823,Alex Stewart,M,12th,Wright High School,85,93
26757,Alex Taylor,M,9th,Rodriguez High School,65,80
19479,Alex Thompson,M,12th,Bailey High School,63,74
31098,Alex Underwood,M,11th,Johnson High School,67,95
26798,Alex Vasquez,M,9th,Rodriguez High School,87,84
724,Alex Walker,M,11th,Huang High School,73,64
12368,Alex Welch,M,12th,Griffin High School,76,87
31091,Alex West,M,9th,Johnson High School,73,69
33601,Alex Wilkins,M,10th,Johnson High School,88,95
4210,Alex Wong,M,10th,Figueroa High School,67,76
19472,Alexa Bates,F,11th,Bailey High School,78,58
14867,Alexa Diaz,F,10th,Wilson High School,85,96
26992,Alexa Green,F,9th,Rodriguez High School,68,97
1550,Alexa Harper,F,11th,Huang High School,90,88
29620,Alexa Hayes,F,10th,Rodriguez High School,75,76
23398,Alexa Henderson,F,11th,Pena High School,85,94
22476,Alexa Keller,F,11th,Bailey High School,79,63
36673,Alexa Levy,F,12th,Ford High School,91,74
13694,Alexa Morris,F,9th,Griffin High School,99,75
14234,Alexa Park,F,9th,Wilson High School,94,90
14755,Alexa Robertson,F,12th,Wilson High School,83,71
2576,Alexa Scott,F,12th,Huang High School,96,92
12604,Alexa West,F,11th,Griffin High School,95,81
14452,Alexa White,F,12th,Wilson High School,89,84
25906,Alexander Adams,M,10th,Wright High School,88,75
4128,Alexander Aguilar,M,12th,Figueroa High School,95,98
23331,Alexander Allen,M,9th,Pena High School,91,80
34023,Alexander Anderson,M,12th,Johnson High School,78,67
9086,Alexander Avery,M,9th,Hernandez High School,93,72
22863,Alexander Bailey,M,9th,Holden High School,75,69
34125,Alexander Bailey,M,10th,Johnson High School,85,86
24860,Alexander Barker,M,9th,Wright High School,72,86
31387,Alexander Brown,M,10th,Johnson High School,97,73
33585,Alexander Brown,M,9th,Johnson High School,76,93
32334,Alexander Brown MD,M,11th,Johnson High School,75,65
14908,Alexander Bryant,M,12th,Wilson High School,95,86
7008,Alexander Caldwell,M,12th,Shelton High School,74,95
9050,Alexander Cannon,M,11th,Hernandez High School,98,77
17755,Alexander Carlson,M,10th,Cabrera High School,90,84
4996,Alexander Carpenter,M,9th,Figueroa High School,67,61
34550,Alexander Carroll,M,12th,Johnson High School,78,65
21464,Alexander Carson,M,12th,Bailey High School,91,77
24853,Alexander Carson,M,10th,Wright High School,71,93
4155,Alexander Chambers,M,10th,Figueroa High School,89,57
27501,Alexander Choi,M,9th,Rodriguez High School,73,59
9046,Alexander Clark,M,10th,Hernandez High School,63,68
1527,Alexander Collins,M,12th,Huang High School,68,80
14056,Alexander Colon,M,9th,Wilson High School,92,78
31307,Alexander Cook,M,10th,Johnson High School,78,89
12306,Alexander Cooper,M,11th,Griffin High School,89,91
8671,Alexander Davis,M,10th,Hernandez High School,74,78
23416,Alexander Davis,M,9th,Pena High School,71,91
28554,Alexander Davis,M,11th,Rodriguez High School,91,78
37468,Alexander Davis,M,12th,Ford High School,86,64
2275,Alexander Delgado,M,10th,Huang High School,75,66
20177,Alexander Dickerson,M,11th,Bailey High School,74,66
18277,Alexander Dickson,M,10th,Bailey High School,72,85
28086,Alexander Duncan,M,9th,Rodriguez High School,84,68
7245,Alexander Estrada,M,11th,Shelton High School,94,82
8935,Alexander Farrell,M,11th,Hernandez High School,79,61
13173,Alexander Fischer,M,10th,Griffin High School,72,91
33177,Alexander Flores,M,9th,Johnson High School,70,95
31413,Alexander Frank,M,9th,Johnson High School,98,91
30576,Alexander Franklin,M,9th,Johnson High School,82,95
592,Alexander Freeman,M,9th,Huang High School,73,86
20002,Alexander Freeman,M,10th,Bailey High School,97,64
3741,Alexander Frye,M,11th,Figueroa High School,74,72
32365,Alexander Garcia,M,11th,Johnson High School,86,65
7144,Alexander Garcia PhD,M,10th,Shelton High School,75,77
34686,Alexander Gibson,M,11th,Johnson High School,95,83
24555,Alexander Gill,M,12th,Wright High School,75,68
25224,Alexander Gillespie,M,12th,Wright High School,73,94
1173,Alexander Gonzalez,M,10th,Huang High School,73,77
2278,Alexander Gonzalez,M,9th,Huang High School,91,94
5013,Alexander Gonzalez,M,10th,Figueroa High School,65,86
7143,Alexander Gonzalez,M,9th,Shelton High School,86,69
3499,Alexander Gross,M,10th,Figueroa High School,97,56
25051,Alexander Hall,M,9th,Wright High School,72,70
12301,Alexander Hanna,M,11th,Griffin High School,84,86
6269,Alexander Harris,M,12th,Shelton High School,84,79
9074,Alexander Henry,M,11th,Hernandez High School,71,78
37071,Alexander Hickman,M,11th,Ford High School,83,60
33073,Alexander Hill,M,9th,Johnson High School,79,68
24350,Alexander Holloway,M,12th,Wright High School,82,81
6806,Alexander Hughes,M,11th,Shelton High School,99,72
7552,Alexander Hunter,M,12th,Shelton High School,94,76
110,Alexander Johns,M,10th,Huang High School,67,77
3665,Alexander Johnson,M,10th,Figueroa High School,97,60
23122,Alexander Johnson,M,12th,Holden High School,93,75
35586,Alexander Jordan,M,11th,Ford High School,90,74
4392,Alexander Juarez,M,12th,Figueroa High School,80,62
9408,Alexander Lee,M,10th,Hernandez High School,82,55
14683,Alexander Levy,M,9th,Wilson High School,85,73
30418,Alexander Lopez,M,10th,Johnson High School,68,69
24909,Alexander Luna,M,9th,Wright High School,82,83
19168,Alexander Mathews,M,11th,Bailey High School,94,61
22334,Alexander Mccullough,M,9th,Bailey High School,79,70
5236,Alexander Mcintyre,M,12th,Figueroa High School,78,82
25117,Alexander Mckenzie,M,10th,Wright High School,98,81
15420,Alexander Merritt,M,11th,Wilson High School,76,85
26284,Alexander Meyers,M,12th,Rodriguez High School,64,59
24976,Alexander Miller,M,11th,Wright High School,97,87
32732,Alexander Miller,M,9th,Johnson High School,78,58
8136,Alexander Moore,M,11th,Hernandez High School,93,70
27813,Alexander Moore,M,12th,Rodriguez High School,74,94
629,Alexander Myers,M,11th,Huang High School,75,66
3329,Alexander Navarro,M,12th,Figueroa High School,76,67
21796,Alexander Norman,M,10th,Bailey High School,93,64
257,Alexander Obrien,M,10th,Huang High School,68,90
34541,Alexander Ortega,M,9th,Johnson High School,88,91
544,Alexander Paul,M,9th,Huang High School,72,65
20122,Alexander Perkins,M,12th,Bailey High School,90,96
27710,Alexander Pierce,M,11th,Rodriguez High School,66,64
9918,Alexander Proctor,M,12th,Hernandez High School,65,59
29989,Alexander Pruitt,M,12th,Rodriguez High School,73,91
529,Alexander Ramsey,M,10th,Huang High School,63,90
6990,Alexander Ramsey,M,9th,Shelton High School,74,80
669,Alexander Rosales,M,11th,Huang High School,90,55
21061,Alexander Roy,M,11th,Bailey High School,85,99
4448,Alexander Ruiz,M,9th,Figueroa High School,78,55
10220,Alexander Sanchez,M,9th,Hernandez High School,87,85
12813,Alexander Sanchez,M,10th,Griffin High School,85,93
10388,Alexander Sanders,M,11th,Hernandez High School,91,85
10997,Alexander Smith,M,11th,Hernandez High School,91,80
24935,Alexander Smith,M,9th,Wright High School,96,77
23266,Alexander Thomas,M,9th,Holden High School,80,72
23712,Alexander Thompson,M,12th,Pena High School,87,81
13165,Alexander Walker,M,9th,Griffin High School,86,78
10982,Alexander Wallace,M,9th,Hernandez High School,78,97
14563,Alexander Wallace,M,10th,Wilson High School,81,95
37586,Alexander Watts,M,10th,Thomas High School,93,97
15237,Alexander Williams,M,11th,Wilson High School,81,86
32229,Alexander Wilson,M,11th,Johnson High School,74,65
38342,Alexander Wilson,M,9th,Thomas High School,93,88
20074,Alexander Wright,M,10th,Bailey High School,87,66
21271,Alexander Wright,M,12th,Bailey High School,83,68
7384,Alexander Young,M,9th,Shelton High School,85,73
30338,Alexandra Andrews,F,12th,Johnson High School,71,82
9977,Alexandra Atkinson,F,10th,Hernandez High School,78,67
3529,Alexandra Beard,F,9th,Figueroa High School,83,80
21903,Alexandra Black,F,12th,Bailey High School,70,89
22327,Alexandra Bowman,F,11th,Bailey High School,70,74
32363,Alexandra Boyle,F,10th,Johnson High School,86,60
6022,Alexandra Brady,F,12th,Shelton High School,81,96
32673,Alexandra Brown,F,12th,Johnson High School,79,94
4174,Alexandra Cunningham,F,11th,Figueroa High School,93,93
11905,Alexandra Delgado,F,11th,Hernandez High School,83,88
22300,Alexandra Fox,F,11th,Bailey High School,94,68
28419,Alexandra Garcia,F,12th,Rodriguez High School,83,95
16844,Alexandra Giles,F,12th,Cabrera High School,93,91
7426,Alexandra Glass,F,10th,Shelton High School,75,70
23341,Alexandra Green,F,11th,Pena High School,90,95
33261,Alexandra Green,F,9th,Johnson High School,78,79
3995,Alexandra Hammond,F,9th,Figueroa High School,74,96
23921,Alexandra Hebert,F,11th,Pena High School,92,96
29532,Alexandra Henderson,F,9th,Rodriguez High School,91,93
19091,Alexandra Hendricks,F,9th,Bailey High School,79,92
10132,Alexandra Hernandez,F,10th,Hernandez High School,96,56
4399,Alexandra Hood PhD,F,12th,Figueroa High School,93,71
25835,Alexandra Hopkins,F,9th,Wright High School,83,87
37085,Alexandra Jacobs,F,12th,Ford High School,78,56
9813,Alexandra Johnson,F,10th,Hernandez High School,65,70
618,Alexandra Jones,F,9th,Huang High School,75,76
7769,Alexandra Jones,F,10th,Hernandez High School,67,79
16621,Alexandra Lopez,F,11th,Cabrera High School,83,74
6334,Alexandra Mason,F,9th,Shelton High School,81,70
20910,Alexandra Mccarthy,F,9th,Bailey High School,91,99
10919,Alexandra Mckinney,F,12th,Hernandez High School,95,56
27628,Alexandra Newman,F,12th,Rodriguez High School,68,92
8088,Alexandra Nguyen,F,12th,Hernandez High School,88,71
3387,Alexandra Norris,F,9th,Figueroa High School,90,58
1714,Alexandra Oliver,F,12th,Huang High School,75,75
34326,Alexandra Pearson,F,11th,Johnson High School,68,89
17259,Alexandra Ramirez,F,10th,Cabrera High School,93,93
9482,Alexandra Richardson,F,11th,Hernandez High School,97,64
903,Alexandra Roberts,F,9th,Huang High School,87,84
5411,Alexandra Rodriguez,F,11th,Figueroa High School,99,55
12785,Alexandra Sanders,F,11th,Griffin High School,91,83
340,Alexandra Smith,F,11th,Huang High School,78,77
27715,Alexandra Taylor,F,9th,Rodriguez High School,98,97
609,Alexandra Thompson,F,10th,Huang High School,70,71
11901,Alexandra Turner,F,11th,Hernandez High School,78,71
13543,Alexandra Walker,F,9th,Griffin High School,73,97
36453,Alexandra Walker,F,10th,Ford High School,80,89
34889,Alexandra Ward,F,10th,Ford High School,89,81
33835,Alexandra Weaver,F,11th,Johnson High School,72,76
30393,Alexandra White,F,10th,Johnson High School,81,88
26264,Alexandra Williams,F,9th,Rodriguez High School,63,98
38937,Alexandra Williams,F,11th,Thomas High School,90,79
20218,Alexandra Wilson,F,12th,Bailey High School,64,55
38884,Alexandra Wright,F,11th,Thomas High School,93,83
15638,Alexandra Yu,F,11th,Wilson High School,97,84
6561,Alexandria Bryan,F,12th,Shelton High School,69,84
24397,Alexandria Buchanan,F,9th,Wright High School,83,90
38951,Alexandria Carpenter,F,9th,Thomas High School,70,93
25928,Alexandria Chavez,F,9th,Wright High School,72,74
20736,Alexandria Cooper MD,F,12th,Bailey High School,72,68
19519,Alexandria Freeman,F,11th,Bailey High School,66,71
2322,Alexandria Hartman,F,9th,Huang High School,99,69
32893,Alexandria Howard,F,9th,Johnson High School,68,77
5770,Alexandria Johnson,F,12th,Figueroa High School,67,96
23897,Alexandria Maxwell,F,12th,Pena High School,97,99
35182,Alexandria Myers,F,10th,Ford High School,86,87
25187,Alexandria Orozco,F,12th,Wright High School,94,81
33756,Alexandria Rhodes,F,11th,Johnson High School,98,55
3020,Alexandria Ryan,F,9th,Figueroa High School,90,57
31647,Alexandria Savage,F,12th,Johnson High School,93,91
7717,Alexandria Woods,F,10th,Hernandez High School,68,79
21347,Alexis Adams,F,12th,Bailey High School,83,61
8754,Alexis Arnold,F,12th,Hernandez High School,71,82
26426,Alexis Banks,M,11th,Rodriguez High School,83,55
2650,Alexis Barnes,M,10th,Huang High School,88,93
35877,Alexis Barnett,F,9th,Ford High School,70,75
21857,Alexis Bartlett,F,12th,Bailey High School,65,97
29526,Alexis Bates,F,9th,Rodriguez High School,85,58
6078,Alexis Boyd,F,10th,Shelton High School,88,83
1915,Alexis Bright,F,12th,Huang High School,92,90
8804,Alexis Brown,F,12th,Hernandez High School,89,81
3075,Alexis Caldwell,F,12th,Figueroa High School,91,59
22181,Alexis Chang,F,10th,Bailey High School,79,97
32846,Alexis Charles,F,10th,Johnson High School,97,74
23989,Alexis Clayton,F,10th,Pena High School,82,69
22202,Alexis Collins,M,12th,Bailey High School,78,62
37710,Alexis Cook,F,12th,Thomas High School,86,83
28589,Alexis Craig,F,11th,Rodriguez High School,71,81
175,Alexis Crawford,M,10th,Huang High School,70,82
5376,Alexis Dominguez,F,12th,Figueroa High School,87,61
20946,Alexis Donovan,F,10th,Bailey High School,92,86
32516,Alexis Drake,F,9th,Johnson High School,84,85
14408,Alexis Esparza,F,12th,Wilson High School,90,94
6262,Alexis Flores,F,9th,Shelton High School,70,98
25856,Alexis Ford,F,12th,Wright High School,94,68
9760,Alexis Foster,F,11th,Hernandez High School,74,59
2049,Alexis French MD,F,10th,Huang High School,90,67
3208,Alexis Fuller,F,12th,Figueroa High School,68,91
6609,Alexis Garcia,F,10th,Shelton High School,83,96
17217,Alexis Garrett,F,10th,Cabrera High School,94,79
26006,Alexis Gonzalez,F,11th,Wright High School,88,70
14676,Alexis Green,F,9th,Wilson High School,91,99
17390,Alexis Hawkins,F,10th,Cabrera High School,84,73
13758,Alexis Hayes,F,9th,Wilson High School,97,82
8439,Alexis Hill,F,9th,Hernandez High School,74,60
25034,Alexis Hoffman,F,10th,Wright High School,85,76
17102,Alexis Holloway,F,9th,Cabrera High School,98,77
5467,Alexis Hubbard,F,9th,Figueroa High School,70,80
6887,Alexis Jackson,F,12th,Shelton High School,92,78
8296,Alexis Jacobs,F,9th,Hernandez High School,95,68
2437,Alexis Jimenez,F,10th,Huang High School,71,76
13158,Alexis Johnson,F,12th,Griffin High School,85,98
25900,Alexis Jones,F,12th,Wright High School,91,75
8032,Alexis Lewis,F,12th,Hernandez High School,93,58
28557,Alexis Martinez,F,9th,Rodriguez High School,95,79
10131,Alexis Massey,F,9th,Hernandez High School,65,74
19137,Alexis Matthews,F,9th,Bailey High School,98,91
28782,Alexis Miller,F,12th,Rodriguez High School,97,69
34234,Alexis Miller,F,10th,Johnson High School,67,56
17743,Alexis Morrow,F,9th,Cabrera High School,89,74
1525,Alexis Moss,F,11th,Huang High School,99,78
29017,Alexis Nguyen,F,9th,Rodriguez High School,74,60
30772,Alexis Nguyen,F,12th,Johnson High School,80,79
27092,Alexis Perkins,F,9th,Rodriguez High School,88,77
24474,Alexis Phillips,F,12th,Wright High School,99,72
22972,Alexis Pruitt,F,10th,Holden High School,82,92
6660,Alexis Ramos,M,9th,Shelton High School,92,71
14176,Alexis Reid,F,11th,Wilson High School,69,85
1321,Alexis Roberts,F,11th,Huang High School,91,79
36599,Alexis Robertson,M,9th,Ford High School,75,88
12213,Alexis Rubio,F,10th,Hernandez High School,97,91
35252,Alexis Simpson,F,11th,Ford High School,95,94
3210,Alexis Smith,F,9th,Figueroa High School,90,77
6577,Alexis Stephens,F,9th,Shelton High School,90,90
11847,Alexis Taylor,F,9th,Hernandez High School,66,87
10978,Alexis Thompson,F,10th,Hernandez High School,75,94
105,Alexis Todd,F,11th,Huang High School,82,95
15431,Alexis Turner,F,10th,Wilson High School,87,74
24711,Alexis Vang,F,9th,Wright High School,75,94
27533,Alexis Vazquez,F,11th,Rodriguez High School,93,84
28176,Alexis Walker,F,11th,Rodriguez High School,72,61
17386,Alexis Wallace,M,10th,Cabrera High School,90,83
17541,Alexis Williams,F,9th,Cabrera High School,95,85
35888,Alexis Williams,F,11th,Ford High School,75,95
1595,Alfred Barnes,M,10th,Huang High School,77,89
17349,Alfred Carpenter,M,9th,Cabrera High School,89,69
5581,Alfred Durham,M,9th,Figueroa High School,85,73
28818,Alfred Gentry,M,9th,Rodriguez High School,71,74
18308,Alfred Mcdowell,M,11th,Bailey High School,96,94
37082,Alice Austin,F,12th,Ford High School,89,61
35529,Alice Carlson,F,11th,Ford High School,98,97
38047,Alice Carson,F,9th,Thomas High School,69,72
31784,Alice Cruz,F,9th,Johnson High School,70,68
6745,Alice Greene,F,10th,Shelton High School,99,76
22853,Alice Hernandez,F,11th,Holden High School,86,69
8357,Alice Huber,F,12th,Hernandez High School,74,80
8341,Alice Miller,F,10th,Hernandez High School,93,91
37821,Alice Ware,F,9th,Thomas High School,88,83
10200,Alice Zavala,F,11th,Hernandez High School,87,55
28366,Alicia Adkins,F,12th,Rodriguez High School,87,68
20964,Alicia Alvarez,F,10th,Bailey High School,83,84
32476,Alicia Bailey,F,12th,Johnson High School,86,87
27126,Alicia Brewer,F,12th,Rodriguez High School,67,75
33040,Alicia Brown,F,10th,Johnson High School,63,67
27454,Alicia Burnett,F,12th,Rodriguez High School,79,63
36021,Alicia Burton,F,10th,Ford High School,85,68
19585,Alicia Butler,F,9th,Bailey High School,69,71
3340,Alicia Campbell,F,11th,Figueroa High School,66,55
34793,Alicia Cantu,F,11th,Johnson High School,68,78
18621,Alicia Castaneda,F,11th,Bailey High School,81,86
19185,Alicia Castro,F,11th,Bailey High School,91,92
36982,Alicia Chavez,F,11th,Ford High School,86,76
17137,Alicia Cole,F,10th,Cabrera High School,74,77
25370,Alicia Curtis,F,11th,Wright High School,74,73
16656,Alicia Davis,F,12th,Cabrera High School,98,92
36834,Alicia Durham,F,10th,Ford High School,89,61
4927,Alicia Ferguson DVM,F,9th,Figueroa High School,66,59
2058,Alicia Gallagher,F,10th,Huang High School,82,75
29852,Alicia Gallagher,F,9th,Rodriguez High School,88,89
32199,Alicia Garner,F,12th,Johnson High School,74,91
23155,Alicia Gill,F,12th,Holden High School,74,74
16584,Alicia Gonzales,F,10th,Cabrera High School,82,88
6716,Alicia Gray,F,10th,Shelton High School,69,84
8826,Alicia Gray,F,9th,Hernandez High School,65,84
